,pic_data,answers
1161,"[82, 255, 255, 255, 255, 255, 107, 66, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 29, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 204, 17, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 209, 17, 255, 255, 255, 255, 209, 158, 17, 204, 255, 255, 204, 17, 255, 255, 255, 255, 113, 17, 17, 62, 255, 255, 255, 62, 158, 255, 255, 255, 113, 17, 17, 17, 62, 255, 255, 62, 17, 158, 255, 255, 164, 17, 17, 17, 17, 113, 255, 62, 17, 17, 204, 255, 204, 17, 17, 68, 17, 17, 158, 68, 17, 17, 113, 255, 255, 17, 17, 204, 68, 17, 68, 62, 62, 17, 17, 113, 255, 62, 17, 158, 204, 62, 17, 62, 255, 62, 17, 17, 164, 17, 17, 113, 255, 32, 17, 17, 255, 179, 17, 17, 17, 68, 17, 113, 255, 255, 107, 17, 255, 255, 209, 62, 17, 17, 17, 62, 255, 255, 255, 62, 255, 173, 255, 158, 17, 17, 17, 62, 42, 255, 123, 255, 255, 255, 255, 255, 113, 17, 17, 62, 255, 255, 255, 255, 156, 147, 120, 255, 255, 158, 204, 255, 255, 182, 173, 255, 255, 111, 255, 255, 255, 255, 255, 255, 255, 255, 255, 178, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 189, 255, 255, 255, 119, 255, 255, 255, 255, 255, 255]",32
1162,"[255, 255, 255, 204, 158, 255, 255, 255, 255, 255, 255, 255, 209, 204, 255, 62, 113, 255, 255, 147, 255, 255, 57, 255, 17, 158, 62, 17, 17, 68, 36, 255, 255, 156, 255, 255, 17, 158, 113, 17, 17, 113, 17, 62, 255, 255, 255, 255, 17, 158, 158, 17, 17, 17, 17, 17, 158, 255, 255, 255, 17, 62, 113, 17, 17, 17, 68, 113, 255, 255, 255, 255, 17, 68, 62, 17, 17, 17, 17, 255, 255, 204, 21, 255, 17, 17, 209, 158, 68, 17, 17, 158, 255, 255, 255, 93, 17, 62, 255, 255, 113, 17, 17, 68, 255, 255, 255, 255, 17, 17, 255, 255, 255, 62, 17, 17, 209, 255, 255, 255, 17, 62, 255, 255, 255, 113, 17, 17, 62, 255, 255, 255, 17, 62, 255, 255, 255, 209, 68, 17, 17, 158, 158, 113, 17, 17, 204, 255, 255, 255, 107, 17, 17, 17, 17, 62, 113, 158, 255, 255, 255, 255, 255, 62, 17, 17, 17, 113, 255, 255, 255, 255, 255, 255, 255, 209, 17, 47, 158, 255, 68, 255, 56, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 138, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 168, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",29
1163,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 83, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 156, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 83, 158, 255, 255, 255, 255, 255, 51, 255, 255, 255, 255, 255, 255, 158, 17, 68, 17, 113, 158, 255, 255, 255, 255, 255, 158, 17, 17, 17, 17, 17, 17, 62, 209, 255, 255, 255, 17, 17, 17, 209, 158, 113, 17, 17, 17, 255, 255, 209, 68, 17, 68, 209, 255, 255, 158, 17, 17, 158, 255, 255, 62, 17, 17, 62, 107, 255, 255, 209, 113, 17, 255, 255, 209, 62, 17, 17, 17, 62, 158, 255, 255, 255, 255, 255, 255, 255, 62, 17, 17, 17, 17, 113, 255, 255, 113, 62, 68, 209, 255, 204, 113, 17, 17, 17, 158, 255, 113, 17, 17, 113, 255, 255, 255, 113, 17, 17, 62, 255, 255, 62, 17, 17, 158, 204, 209, 113, 17, 17, 158, 255, 255, 209, 17, 17, 17, 17, 17, 17, 17, 62, 204, 255, 255, 255, 255, 158, 113, 62, 68, 62, 113, 209, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 107, 255, 255, 255, 255, 209, 255, 255, 255, 255, 255, 255, 255, 119, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 77, 255, 255]",28
1164,"[255, 255, 255, 255, 255, 255, 204, 158, 113, 158, 204, 255, 255, 255, 255, 255, 255, 158, 68, 17, 17, 17, 68, 113, 255, 255, 255, 255, 204, 62, 17, 17, 17, 62, 17, 17, 204, 255, 255, 23, 158, 17, 17, 113, 255, 255, 113, 17, 255, 255, 255, 255, 113, 17, 17, 255, 255, 255, 204, 17, 255, 255, 255, 255, 209, 17, 68, 209, 255, 255, 209, 17, 255, 255, 255, 255, 204, 62, 17, 68, 158, 204, 17, 17, 255, 255, 209, 17, 17, 17, 17, 17, 17, 17, 17, 17, 255, 137, 17, 17, 17, 17, 113, 62, 17, 62, 107, 209, 255, 113, 17, 17, 113, 255, 255, 255, 68, 17, 113, 255, 255, 62, 17, 17, 158, 255, 255, 255, 113, 17, 17, 209, 255, 62, 17, 62, 255, 255, 255, 255, 158, 17, 17, 204, 255, 113, 17, 17, 32, 255, 255, 255, 17, 17, 17, 209, 255, 204, 68, 17, 68, 113, 158, 17, 17, 17, 113, 255, 255, 255, 158, 62, 17, 17, 17, 17, 17, 62, 204, 255, 255, 255, 255, 209, 113, 62, 68, 62, 113, 209, 255, 255, 255, 0, 255, 255, 255, 255, 204, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 72, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 101, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 120]",8
1165,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 198, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 255, 255, 111, 255, 255, 255, 255, 255, 255, 98, 255, 17, 56, 255, 255, 255, 255, 255, 255, 255, 255, 255, 173, 17, 113, 255, 255, 158, 113, 62, 62, 17, 113, 255, 255, 17, 113, 255, 62, 17, 17, 17, 17, 17, 17, 113, 62, 17, 204, 62, 17, 17, 113, 158, 158, 17, 113, 158, 62, 113, 209, 17, 17, 164, 170, 255, 255, 255, 255, 255, 62, 255, 209, 17, 17, 62, 158, 113, 158, 26, 158, 158, 62, 255, 255, 68, 17, 17, 17, 17, 17, 17, 17, 17, 17, 255, 255, 158, 62, 17, 17, 17, 17, 17, 17, 17, 17, 255, 255, 255, 255, 209, 209, 209, 204, 209, 158, 17, 17, 255, 255, 255, 255, 255, 209, 255, 255, 255, 255, 17, 17, 255, 255, 255, 113, 68, 62, 209, 209, 158, 62, 17, 17, 255, 255, 255, 68, 17, 17, 17, 17, 17, 17, 17, 62, 255, 255, 255, 255, 158, 62, 68, 62, 113, 158, 255, 62, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 120, 255, 60, 255, 128, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 207]",28
1166,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 26, 255, 120, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 158, 158, 204, 255, 255, 255, 113, 113, 68, 17, 209, 62, 17, 17, 68, 113, 209, 62, 17, 17, 17, 68, 17, 62, 17, 17, 17, 17, 17, 17, 107, 68, 17, 17, 113, 255, 255, 113, 17, 17, 68, 255, 255, 255, 17, 62, 255, 255, 255, 158, 17, 17, 62, 255, 255, 255, 17, 17, 89, 255, 255, 204, 17, 17, 62, 255, 255, 255, 17, 62, 255, 255, 255, 209, 17, 17, 11, 107, 255, 255, 17, 62, 198, 255, 255, 209, 17, 17, 47, 255, 255, 255, 17, 68, 255, 255, 255, 209, 17, 17, 62, 255, 255, 255, 17, 17, 255, 255, 255, 204, 17, 17, 68, 255, 255, 179, 17, 62, 204, 255, 255, 209, 17, 17, 62, 255, 255, 255, 68, 62, 255, 255, 255, 209, 113, 62, 113, 255, 255, 255, 255, 255, 255, 135, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 144, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 88, 255, 255, 255, 255, 255, 255, 197, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 132, 255, 255, 255, 255]",23
1167,"[255, 255, 66, 255, 255, 255, 255, 255, 255, 255, 255, 102, 255, 255, 255, 255, 255, 255, 255, 255, 104, 255, 255, 255, 255, 255, 255, 255, 198, 255, 255, 255, 255, 255, 255, 255, 209, 62, 113, 17, 255, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 255, 17, 17, 17, 158, 255, 255, 255, 62, 158, 204, 255, 255, 17, 17, 17, 209, 255, 255, 62, 17, 17, 62, 255, 255, 68, 17, 17, 204, 255, 158, 17, 17, 17, 62, 255, 255, 17, 17, 17, 209, 204, 62, 17, 17, 17, 113, 57, 255, 68, 17, 62, 209, 68, 17, 68, 62, 17, 26, 255, 255, 17, 17, 17, 113, 17, 17, 158, 17, 17, 158, 255, 113, 68, 17, 17, 17, 17, 113, 255, 62, 17, 204, 158, 17, 17, 17, 17, 17, 62, 255, 255, 62, 17, 158, 17, 17, 62, 17, 17, 17, 209, 255, 209, 17, 17, 17, 17, 17, 62, 17, 17, 113, 255, 255, 204, 17, 17, 17, 17, 158, 209, 158, 158, 255, 188, 255, 209, 17, 17, 17, 68, 255, 255, 255, 255, 255, 255, 255, 158, 68, 17, 68, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 209, 255, 255, 255, 255, 255, 255, 105, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",32
1168,"[255, 255, 255, 255, 158, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 158, 68, 209, 255, 78, 255, 255, 255, 255, 255, 255, 204, 62, 17, 113, 255, 158, 255, 255, 255, 255, 255, 255, 209, 17, 17, 62, 137, 62, 255, 255, 255, 255, 255, 255, 255, 62, 17, 17, 17, 17, 113, 255, 255, 255, 255, 255, 113, 17, 17, 17, 17, 62, 158, 255, 255, 255, 255, 255, 113, 17, 17, 17, 17, 209, 255, 255, 255, 255, 255, 255, 32, 113, 113, 17, 17, 113, 255, 255, 0, 255, 255, 255, 255, 255, 204, 17, 17, 62, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 17, 164, 255, 255, 80, 255, 255, 255, 255, 96, 158, 17, 17, 17, 255, 255, 255, 255, 255, 255, 255, 255, 255, 68, 17, 17, 204, 209, 72, 255, 255, 255, 255, 255, 255, 107, 17, 17, 68, 17, 62, 255, 120, 255, 255, 255, 255, 255, 62, 17, 17, 17, 62, 255, 255, 255, 0, 255, 255, 255, 209, 62, 68, 158, 255, 255, 255, 255, 255, 255, 255, 255, 255, 134, 255, 255, 255, 134, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 137, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 75, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 152, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",29
1169,"[255, 255, 255, 255, 255, 255, 255, 68, 17, 17, 158, 255, 209, 255, 255, 255, 116, 255, 255, 113, 17, 17, 158, 141, 255, 255, 255, 255, 255, 255, 255, 209, 17, 17, 62, 255, 255, 255, 255, 255, 255, 255, 255, 255, 68, 17, 68, 255, 255, 255, 255, 166, 158, 158, 113, 255, 62, 17, 17, 113, 255, 255, 255, 62, 17, 17, 17, 62, 68, 17, 17, 62, 255, 255, 62, 17, 17, 17, 113, 113, 17, 17, 17, 17, 255, 158, 17, 17, 113, 255, 135, 255, 164, 17, 17, 17, 255, 113, 17, 17, 158, 255, 255, 255, 123, 68, 17, 17, 255, 62, 17, 17, 209, 255, 255, 255, 126, 113, 17, 17, 255, 158, 17, 17, 113, 255, 255, 255, 255, 158, 17, 17, 255, 158, 17, 17, 113, 255, 255, 186, 255, 158, 17, 17, 255, 255, 17, 17, 17, 209, 255, 255, 255, 68, 17, 17, 255, 255, 158, 17, 17, 62, 158, 158, 68, 17, 68, 17, 255, 255, 255, 68, 17, 17, 17, 17, 17, 62, 62, 17, 255, 255, 255, 255, 113, 62, 68, 62, 158, 255, 255, 204, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 201, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 177, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",13
1170,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 180, 255, 255, 255, 255, 255, 209, 255, 111, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 255, 255, 255, 82, 255, 98, 255, 255, 255, 255, 255, 113, 62, 158, 255, 255, 158, 158, 204, 111, 255, 255, 255, 255, 17, 62, 158, 62, 17, 17, 68, 113, 255, 209, 158, 62, 17, 17, 17, 68, 62, 17, 17, 17, 62, 62, 17, 17, 17, 17, 158, 255, 255, 113, 17, 17, 17, 113, 158, 113, 17, 62, 255, 255, 255, 68, 17, 17, 62, 255, 255, 255, 17, 62, 255, 255, 255, 113, 17, 17, 158, 255, 255, 255, 17, 62, 255, 255, 255, 158, 17, 17, 11, 255, 255, 255, 17, 158, 255, 255, 255, 62, 17, 17, 209, 255, 255, 255, 17, 158, 255, 255, 255, 68, 17, 62, 209, 255, 255, 209, 17, 113, 117, 150, 255, 17, 17, 62, 255, 255, 255, 209, 17, 158, 255, 255, 255, 62, 17, 62, 255, 255, 255, 158, 209, 255, 255, 255, 255, 62, 68, 62, 255, 255, 255, 113, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 209, 255, 255, 255, 74, 255, 173, 255, 255, 255, 255, 255, 255, 255, 255, 156, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 194, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",22
1171,"[255, 255, 255, 255, 255, 255, 255, 255, 104, 255, 255, 255, 62, 32, 255, 161, 255, 255, 255, 255, 255, 255, 255, 255, 17, 17, 204, 255, 255, 255, 255, 123, 255, 255, 255, 255, 17, 17, 113, 255, 255, 26, 17, 62, 113, 158, 255, 255, 17, 17, 17, 255, 204, 68, 17, 17, 17, 17, 158, 255, 62, 17, 17, 158, 68, 17, 68, 62, 17, 17, 68, 255, 17, 17, 17, 62, 17, 62, 255, 255, 62, 17, 17, 92, 17, 17, 17, 17, 113, 255, 255, 255, 209, 17, 17, 62, 17, 17, 17, 17, 62, 255, 255, 255, 255, 17, 17, 17, 68, 17, 17, 17, 68, 255, 255, 255, 122, 113, 17, 17, 17, 17, 17, 17, 17, 209, 255, 255, 255, 209, 17, 17, 68, 17, 62, 17, 17, 113, 255, 255, 255, 255, 68, 17, 17, 17, 11, 62, 17, 68, 255, 255, 255, 255, 158, 17, 17, 17, 113, 68, 17, 17, 164, 255, 255, 255, 51, 68, 17, 17, 113, 158, 17, 17, 62, 255, 255, 255, 255, 255, 17, 17, 158, 255, 68, 62, 113, 255, 255, 255, 255, 255, 113, 68, 158, 255, 158, 255, 108, 255, 255, 255, 255, 255, 255, 255, 255, 45, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 89, 255, 255, 62, 255, 129, 255, 255, 255, 255, 255, 255, 255, 255]",17
1172,"[255, 255, 255, 255, 255, 255, 107, 68, 113, 255, 255, 255, 255, 255, 255, 255, 255, 255, 68, 17, 68, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 62, 17, 255, 128, 255, 255, 255, 255, 255, 255, 255, 116, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 209, 107, 158, 158, 72, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 113, 255, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 209, 255, 255, 255, 255, 209, 255, 255, 255, 68, 17, 17, 26, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 62, 255, 120, 255, 255, 255, 255, 255, 255, 255, 62, 17, 62, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 62, 255, 255, 255, 255, 255, 255, 255, 255, 204, 17, 17, 68, 255, 255, 255, 255, 255, 255, 176, 255, 209, 17, 17, 17, 255, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 204, 255, 255, 255, 90, 126, 255, 158, 209, 17, 17, 17, 209, 255, 255, 255, 233, 255, 255, 68, 17, 17, 17, 68, 255, 255, 255, 255, 255, 255, 209, 17, 17, 17, 17, 11, 255, 255, 255, 255, 174, 255, 255, 209, 113, 158, 158, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 168, 255, 255]",19
1173,"[255, 119, 255, 255, 158, 255, 255, 255, 143, 255, 255, 255, 255, 255, 92, 62, 68, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 255, 209, 62, 164, 209, 255, 255, 255, 255, 102, 255, 255, 255, 255, 255, 255, 209, 158, 255, 255, 255, 255, 255, 255, 255, 255, 101, 68, 17, 113, 255, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 17, 158, 255, 255, 162, 255, 255, 255, 255, 255, 209, 17, 17, 62, 255, 255, 255, 255, 255, 255, 255, 255, 255, 68, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 113, 255, 255, 255, 255, 255, 255, 255, 255, 255, 17, 17, 17, 209, 255, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 113, 158, 255, 255, 255, 255, 255, 255, 255, 255, 62, 17, 62, 204, 255, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 113, 255, 255, 255, 255, 255, 255, 255, 77, 255, 17, 17, 17, 255, 255, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 158, 255, 92, 255, 255, 255, 255, 140, 255, 158, 17, 17, 68, 255, 255, 255, 255, 255, 255, 255, 26, 68, 17, 17, 113, 255, 255, 255, 255, 255, 255, 255, 158, 17, 17, 17, 209, 255, 255, 255, 255, 255, 255, 255, 158, 68, 113, 117, 96, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",19
1174,"[255, 255, 255, 255, 209, 158, 113, 158, 204, 255, 255, 255, 255, 255, 255, 113, 68, 17, 17, 17, 17, 113, 255, 255, 30, 255, 158, 17, 17, 62, 62, 62, 17, 17, 158, 255, 255, 255, 68, 17, 68, 209, 255, 204, 17, 17, 113, 255, 255, 158, 17, 17, 113, 255, 255, 255, 158, 209, 255, 255, 255, 113, 17, 17, 209, 255, 255, 204, 255, 255, 255, 255, 255, 68, 17, 17, 158, 62, 17, 17, 17, 158, 255, 255, 255, 62, 17, 17, 68, 17, 68, 62, 17, 17, 158, 255, 255, 113, 17, 17, 17, 164, 255, 255, 62, 17, 17, 255, 255, 113, 17, 17, 68, 255, 255, 255, 158, 17, 17, 113, 255, 158, 17, 17, 62, 255, 255, 255, 204, 17, 17, 158, 255, 209, 17, 17, 68, 255, 255, 255, 209, 17, 17, 113, 255, 255, 62, 17, 17, 158, 255, 255, 113, 17, 17, 158, 255, 255, 209, 17, 17, 17, 113, 32, 17, 17, 47, 255, 255, 255, 255, 113, 17, 17, 17, 17, 17, 62, 204, 255, 111, 255, 255, 255, 68, 113, 113, 62, 158, 209, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 132, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 21, 255, 255, 255, 255, 255, 153, 255, 255, 255, 122, 255, 255, 255, 255, 255, 255, 255, 255, 255]",6
1175,"[72, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 81, 255, 255, 255, 174, 255, 167, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 158, 255, 255, 255, 255, 255, 255, 92, 188, 255, 255, 255, 255, 255, 255, 218, 255, 255, 255, 62, 17, 17, 204, 255, 255, 255, 255, 255, 255, 255, 255, 17, 17, 62, 255, 255, 255, 255, 164, 204, 150, 255, 158, 17, 17, 113, 255, 255, 255, 255, 17, 17, 186, 255, 113, 17, 17, 158, 255, 255, 255, 209, 17, 17, 255, 255, 17, 17, 17, 255, 255, 255, 255, 158, 17, 17, 255, 204, 17, 17, 68, 255, 255, 255, 255, 62, 17, 17, 255, 158, 17, 17, 107, 255, 92, 255, 255, 62, 17, 62, 192, 62, 17, 17, 209, 255, 255, 255, 209, 17, 17, 62, 255, 68, 17, 17, 158, 255, 255, 255, 107, 17, 17, 113, 255, 113, 17, 17, 68, 158, 209, 158, 17, 17, 17, 204, 255, 255, 62, 17, 17, 17, 17, 62, 17, 17, 17, 255, 255, 255, 255, 158, 113, 62, 158, 204, 68, 17, 113, 255, 255, 255, 255, 255, 255, 255, 255, 255, 113, 68, 113, 255, 255, 72, 255, 255, 255, 255, 255, 255, 255, 255, 255, 75, 255, 255, 255, 255, 255, 255, 255, 255, 161, 255, 255, 210, 255, 255, 255, 255, 255, 255, 147, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",30
1176,"[255, 255, 255, 255, 62, 17, 107, 255, 255, 255, 255, 255, 255, 255, 255, 204, 17, 17, 68, 255, 255, 255, 255, 255, 255, 255, 26, 158, 17, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 17, 62, 255, 156, 255, 255, 111, 255, 255, 68, 17, 62, 17, 17, 158, 255, 255, 255, 255, 255, 255, 62, 17, 158, 68, 17, 68, 255, 255, 255, 255, 255, 204, 62, 17, 255, 62, 17, 17, 158, 255, 255, 255, 255, 209, 17, 68, 255, 209, 17, 17, 62, 255, 113, 255, 255, 11, 17, 62, 255, 75, 113, 17, 17, 17, 17, 255, 255, 113, 17, 113, 255, 209, 62, 17, 17, 17, 62, 255, 255, 62, 17, 62, 68, 17, 17, 17, 17, 17, 158, 255, 255, 68, 17, 17, 17, 17, 62, 113, 17, 17, 62, 255, 255, 107, 17, 17, 62, 113, 255, 255, 68, 17, 62, 255, 255, 255, 62, 164, 255, 117, 255, 255, 158, 68, 158, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 204, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 83, 255, 178, 255, 255, 255, 255, 255, 255, 255, 255, 255, 120, 255, 255, 174, 255, 255, 177, 255, 255, 177, 255, 255, 255, 255, 255, 255, 255, 255, 63, 255, 143, 255, 255]",4
1177,"[255, 146, 255, 255, 255, 158, 62, 113, 90, 255, 255, 255, 255, 255, 255, 255, 255, 17, 17, 62, 255, 255, 255, 255, 255, 255, 30, 255, 113, 17, 17, 17, 158, 255, 255, 255, 255, 255, 255, 255, 113, 17, 17, 17, 158, 255, 255, 255, 255, 140, 255, 255, 17, 17, 17, 17, 17, 255, 255, 255, 255, 255, 255, 158, 17, 62, 113, 17, 17, 204, 255, 255, 255, 255, 255, 113, 17, 17, 158, 17, 17, 17, 255, 255, 255, 255, 255, 62, 17, 204, 255, 62, 17, 62, 255, 255, 158, 255, 158, 17, 17, 255, 51, 68, 17, 68, 204, 158, 113, 183, 113, 17, 113, 255, 255, 113, 17, 17, 68, 17, 255, 255, 17, 17, 107, 113, 17, 17, 17, 17, 17, 17, 255, 209, 17, 17, 17, 17, 17, 17, 17, 17, 68, 204, 204, 255, 17, 17, 17, 68, 62, 158, 113, 17, 17, 158, 255, 255, 113, 68, 164, 209, 255, 255, 209, 17, 17, 113, 255, 255, 255, 255, 119, 255, 255, 255, 255, 62, 62, 62, 140, 255, 255, 255, 255, 255, 255, 47, 255, 255, 255, 255, 255, 255, 255, 255, 255, 65, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 86, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 140, 255, 255, 255]",4
1178,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 140, 255, 255, 255, 255, 255, 255, 209, 158, 62, 68, 113, 255, 255, 255, 255, 255, 255, 158, 62, 17, 17, 17, 17, 17, 158, 255, 255, 255, 204, 17, 17, 17, 62, 68, 62, 17, 62, 255, 255, 255, 17, 17, 17, 113, 255, 255, 158, 17, 17, 255, 255, 209, 17, 17, 62, 255, 255, 255, 204, 68, 62, 255, 255, 62, 17, 17, 158, 17, 158, 158, 255, 255, 255, 255, 255, 68, 17, 17, 17, 17, 17, 17, 113, 255, 255, 255, 158, 17, 17, 17, 113, 113, 113, 17, 17, 113, 255, 164, 113, 17, 17, 62, 255, 255, 255, 68, 17, 68, 255, 62, 62, 17, 17, 17, 164, 255, 255, 62, 17, 17, 255, 255, 17, 17, 17, 62, 255, 255, 255, 113, 17, 68, 255, 255, 113, 17, 17, 158, 255, 57, 104, 17, 17, 62, 255, 255, 204, 17, 17, 68, 158, 209, 62, 17, 17, 164, 255, 255, 255, 113, 17, 17, 17, 17, 17, 17, 68, 255, 255, 255, 255, 255, 113, 68, 17, 17, 62, 113, 255, 255, 255, 255, 174, 255, 255, 255, 68, 204, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 98, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",6
